"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","PT_TRIALS_N","PT_TRIALS_PER_BLOCK","PT_BLOCKS","TEST_TRIALS_N","TEST_TRIALS_PER_BLOCK","TEST_BLOCKS","REWARD_PROBABILITIES","REWARD_PROBABILITIES_ITERATIONS","REWARD_TO_PREF_TRIALS_RATIO","STAGE_2_TRIAL_IMAGES_TIME","STAGE_2_TRIAL_TIME_LIMIT","STAGE_2_FEEDBACK_DURATION","STAGE_2_TOO_SLOW_FEEDBACK_DURATION","INITIAL_SCREEN_WIDTH","INITIAL_SCREEN_HEIGHT","FULLSCREEN_SCREEN_WIDTH","FULLSCREEN_SCREEN_HEIGHT","ACQUIRED_BONUS","view_history","rt","response","question_order","success","stimulus","slider_start","trial_name","block","trial","stage_1_trial_item_src","stage_1_trial_item_id","stage_1_trial_slider_rating","value","pt_trial","item_1_id","item_1_subjective_value","item_1_subjective_value_category","item_1_border_color","item_1_reward_prob","item_2_id","item_2_subjective_value","item_2_subjective_value_category","item_2_border_color","item_2_reward_prob","items_subjective_value_difference","selected_item","preference_response_consistent","acquired_points","cumulative_missed_prop_per_block","stage_3_trial_item_src","stage_3_trial_item_id","stage_3_trial_slider_rating","stage_3_img_rating_from_stage_1"
"html-keyboard-response","426","1056413","0.0-15.0-2.0-0.10","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0755.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0249.jpg""></div></div>","","stage_2_rating_images_only","1","100","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","427","1057071","0.0-15.0-2.0-1.10","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","656","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","100","","","","","false","0755","100","more_preferred","blue","0.2","0249","77","less_preferred","red","0.8","-23","1","1","100","","","","",""
"html-keyboard-response","428","1058073","0.0-15.0-2.0-4.10-0.10","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","100","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","429","1060617","0.0-15.0-2.0-0.11","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0277.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0504.jpg""></div></div>","","stage_2_rating_images_only","1","101","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","430","1061740","0.0-15.0-2.0-1.11","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1120","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","101","","","","","false","0277","50","more_preferred","blue","0.2","0504","42.5","less_preferred","red","0.8","-7.5","2","0","100","","","","",""
"html-keyboard-response","431","1062742","0.0-15.0-2.0-4.11-0.11","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","101","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","432","1065284","0.0-15.0-2.0-0.12","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0755.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0028.jpg""></div></div>","","stage_2_rating_images_only","1","102","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","433","1065904","0.0-15.0-2.0-1.12","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","616","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","102","","","","","false","0755","100","more_preferred","blue","0.2","0028","76.5","less_preferred","red","0.8","-23.5","1","1","100","","","","",""
"html-keyboard-response","434","1066906","0.0-15.0-2.0-4.12-0.12","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","102","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","435","1069450","0.0-15.0-2.0-0.13","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0507.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0571.jpg""></div></div>","","stage_2_rating_images_only","1","103","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","436","1070672","0.0-15.0-2.0-1.13","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1217","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","103","","","","","false","0507","61.5","less_preferred","red","0.8","0571","71.5","more_preferred","blue","0.2","10","2","1","0","","","","",""
"html-keyboard-response","437","1071674","0.0-15.0-2.0-4.13-0.13","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","103","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","438","1074217","0.0-15.0-2.0-0.14","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0380.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0310.jpg""></div></div>","","stage_2_rating_images_only","1","104","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","439","1075006","0.0-15.0-2.0-1.14","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","784","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","104","","","","","false","0380","99.5","more_preferred","blue","0.2","0310","19.5","less_preferred","red","0.8","-80","2","0","100","","","","",""
"html-keyboard-response","440","1076006","0.0-15.0-2.0-4.14-0.14","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","104","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","441","1078550","0.0-15.0-2.0-0.15","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0468.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0287.jpg""></div></div>","","stage_2_rating_images_only","1","105","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","442","1078994","0.0-15.0-2.0-1.15","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","440","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","105","","","","","false","0468","93.5","more_preferred","blue","0.2","0287","23","less_preferred","red","0.8","-70.5","1","1","100","","","","",""
"html-keyboard-response","443","1079995","0.0-15.0-2.0-4.15-0.15","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","105","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","444","1082538","0.0-15.0-2.0-0.16","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0365.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0249.jpg""></div></div>","","stage_2_rating_images_only","1","106","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","445","1083352","0.0-15.0-2.0-1.16","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","811","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","106","","","","","false","0365","94.5","more_preferred","blue","0.2","0249","77","less_preferred","red","0.8","-17.5","1","1","100","","","","",""
"html-keyboard-response","446","1084354","0.0-15.0-2.0-4.16-0.16","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","106","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","447","1086898","0.0-15.0-2.0-0.17","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0313.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0422.jpg""></div></div>","","stage_2_rating_images_only","1","107","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","448","1087325","0.0-15.0-2.0-1.17","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","424","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","107","","","","","false","0313","31","less_preferred","red","0.8","0422","74.5","more_preferred","blue","0.2","43.5","2","1","100","","","","",""
"html-keyboard-response","449","1088327","0.0-15.0-2.0-4.17-0.17","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","107","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","450","1090870","0.0-15.0-2.0-0.18","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0310.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0507.jpg""></div></div>","","stage_2_rating_images_only","1","108","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","451","1091677","0.0-15.0-2.0-1.18","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","803","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","108","","","","","false","0310","19.5","less_preferred","red","0.8","0507","61.5","more_preferred","blue","0.2","42","1","0","0","","","","",""
